external_id,nombre,apellidos,dni,email,telefono,fecha_alta,estado,sede_externa,empresa_id
S5000-04861,Nuria,"Pérez Núñez",60004861T,s5000.04861@example.invalid,"+34 600004861",2026-01-17,activo,"Sede sintética",999999
S5000-04862,Raúl,"Martín Sáez",60004862R,s5000.04862@example.invalid,600-004-862,2026-02-18,inactivo,"Sede sintética",999999
S5000-04863,Sofía,"Gómez León",60004863W,s5000.04863@example.invalid,"+34 600004863",2026-03-19,activo,"Sede sintética",999999
S5000-04864,Álvaro,"Muñoz García",60004864A,s5000.04864@example.invalid,600-004-864,2026-04-20,activo,"Sede sintética",999999
S5000-04865,Lucía,"Pérez Núñez",60004865G,s5000.04865@example.invalid,"+34 600004865",2026-05-21,activo,"Sede sintética",999999
S5000-04866,Iñigo,"Martín Sáez",60004866M,s5000.04866@example.invalid,600-004-866,2026-06-22,activo,"Sede sintética",999999
S5000-04867,"María José","Gómez León",60004867Y,s5000.04867@example.invalid,"+34 600004867",2026-07-23,activo,"Sede sintética",999999
S5000-04868,Óscar,"Muñoz García",60004868F,s5000.04868@example.invalid,600-004-868,2026-08-24,activo,"Sede sintética",999999
S5000-04869,Nuria,"Pérez Núñez",60004869P,s5000.04869@example.invalid,"+34 600004869",2026-09-25,activo,"Sede sintética",999999
S5000-04870,Raúl,"Martín Sáez",60004870D,s5000.04870@example.invalid,600-004-870,2026-10-26,activo,"Sede sintética",999999
S5000-04871,Sofía,"Gómez León",60004871X,s5000.04871@example.invalid,"+34 600004871",2026-11-27,activo,"Sede sintética",999999
S5000-04872,Álvaro,"Muñoz García",60004872B,s5000.04872@example.invalid,600-004-872,2026-12-28,activo,"Sede sintética",999999
S5000-04873,Lucía,"Pérez Núñez",60004873N,s5000.04873@example.invalid,"+34 600004873",2026-01-01,inactivo,"Sede sintética",999999
S5000-04874,Iñigo,"Martín Sáez",60004874J,s5000.04874@example.invalid,600-004-874,2026-02-02,activo,"Sede sintética",999999
S5000-04875,"María José","Gómez León",60004875Z,s5000.04875@example.invalid,"+34 600004875",2026-03-03,activo,"Sede sintética",999999
S5000-04876,Óscar,"Muñoz García",60004876S,s5000.04876@example.invalid,600-004-876,2026-04-04,activo,"Sede sintética",999999
S5000-04877,Nuria,"Pérez Núñez",60004877Q,s5000.04877@example.invalid,"+34 600004877",2026-05-05,activo,"Sede sintética",999999
S5000-04878,Raúl,"Martín Sáez",60004878V,s5000.04878@example.invalid,600-004-878,2026-06-06,activo,"Sede sintética",999999
S5000-04879,Sofía,"Gómez León",60004879H,s5000.04879@example.invalid,"+34 600004879",2026-07-07,activo,"Sede sintética",999999
S5000-04880,Álvaro,"Muñoz García",60004880L,s5000.04880@example.invalid,600-004-880,2026-08-08,activo,"Sede sintética",999999
S5000-04881,Lucía,"Pérez Núñez",60004881C,s5000.04881@example.invalid,"+34 600004881",2026-09-09,activo,"Sede sintética",999999
S5000-04882,Iñigo,"Martín Sáez",60004882K,s5000.04882@example.invalid,600-004-882,2026-10-10,activo,"Sede sintética",999999
S5000-04883,"María José","Gómez León",60004883E,s5000.04883@example.invalid,"+34 600004883",2026-11-11,activo,"Sede sintética",999999
S5000-04884,Óscar,"Muñoz García",60004884T,s5000.04884@example.invalid,600-004-884,2026-12-12,inactivo,"Sede sintética",999999
S5000-04885,Nuria,"Pérez Núñez",60004885R,s5000.04885@example.invalid,"+34 600004885",2026-01-13,activo,"Sede sintética",999999
S5000-04886,Raúl,"Martín Sáez",60004886W,s5000.04886@example.invalid,600-004-886,2026-02-14,activo,"Sede sintética",999999
S5000-04887,Sofía,"Gómez León",60004887A,s5000.04887@example.invalid,"+34 600004887",2026-03-15,activo,"Sede sintética",999999
S5000-04888,Álvaro,"Muñoz García",60004888G,s5000.04888@example.invalid,600-004-888,2026-04-16,activo,"Sede sintética",999999
S5000-04889,Lucía,"Pérez Núñez",60004889M,s5000.04889@example.invalid,"+34 600004889",2026-05-17,activo,"Sede sintética",999999
S5000-04890,Iñigo,"Martín Sáez",60004890Y,s5000.04890@example.invalid,600-004-890,2026-06-18,activo,"Sede sintética",999999
S5000-04891,"María José","Gómez León",60004891F,s5000.04891@example.invalid,"+34 600004891",2026-07-19,activo,"Sede sintética",999999
S5000-04892,Óscar,"Muñoz García",60004892P,s5000.04892@example.invalid,600-004-892,2026-08-20,activo,"Sede sintética",999999
S5000-04893,Nuria,"Pérez Núñez",60004893D,s5000.04893@example.invalid,"+34 600004893",2026-09-21,activo,"Sede sintética",999999
S5000-04894,Raúl,"Martín Sáez",60004894X,s5000.04894@example.invalid,600-004-894,2026-10-22,activo,"Sede sintética",999999
S5000-04895,Sofía,"Gómez León",60004895B,s5000.04895@example.invalid,"+34 600004895",2026-11-23,inactivo,"Sede sintética",999999
S5000-04896,Álvaro,"Muñoz García",60004896N,s5000.04896@example.invalid,600-004-896,2026-12-24,activo,"Sede sintética",999999
S5000-04897,Lucía,"Pérez Núñez",60004897J,s5000.04897@example.invalid,"+34 600004897",2026-01-25,activo,"Sede sintética",999999
S5000-04898,Iñigo,"Martín Sáez",60004898Z,s5000.04898@example.invalid,600-004-898,2026-02-26,activo,"Sede sintética",999999
S5000-04899,"María José","Gómez León",60004899S,s5000.04899@example.invalid,"+34 600004899",2026-03-27,activo,"Sede sintética",999999
S5000-04900,Óscar,"Muñoz García",60004900Q,s5000.04900@example.invalid,600-004-900,2026-04-28,activo,"Sede sintética",999999
S5000-04901,Nuria,"Pérez Núñez",60004901V,s5000.04901@example.invalid,"+34 600004901",2026-05-01,activo,"Sede sintética",999999
S5000-04902,Raúl,"Martín Sáez",60004902H,s5000.04902@example.invalid,600-004-902,2026-06-02,activo,"Sede sintética",999999
S5000-04903,Sofía,"Gómez León",60004903L,s5000.04903@example.invalid,"+34 600004903",2026-07-03,activo,"Sede sintética",999999
S5000-04904,Álvaro,"Muñoz García",60004904C,s5000.04904@example.invalid,600-004-904,2026-08-04,activo,"Sede sintética",999999
S5000-04905,Lucía,"Pérez Núñez",60004905K,s5000.04905@example.invalid,"+34 600004905",2026-09-05,activo,"Sede sintética",999999
S5000-04906,Iñigo,"Martín Sáez",60004906E,s5000.04906@example.invalid,600-004-906,2026-10-06,inactivo,"Sede sintética",999999
S5000-04907,"María José","Gómez León",60004907T,s5000.04907@example.invalid,"+34 600004907",2026-11-07,activo,"Sede sintética",999999
S5000-04908,Óscar,"Muñoz García",60004908R,s5000.04908@example.invalid,600-004-908,2026-12-08,activo,"Sede sintética",999999
S5000-04909,Nuria,"Pérez Núñez",60004909W,s5000.04909@example.invalid,"+34 600004909",2026-01-09,activo,"Sede sintética",999999
S5000-04910,Raúl,"Martín Sáez",60004910A,s5000.04910@example.invalid,600-004-910,2026-02-10,activo,"Sede sintética",999999
S5000-04911,Sofía,"Gómez León",60004911G,s5000.04911@example.invalid,"+34 600004911",2026-03-11,activo,"Sede sintética",999999
S5000-04912,Álvaro,"Muñoz García",60004912M,s5000.04912@example.invalid,600-004-912,2026-04-12,activo,"Sede sintética",999999
S5000-04913,Lucía,"Pérez Núñez",60004913Y,s5000.04913@example.invalid,"+34 600004913",2026-05-13,activo,"Sede sintética",999999
S5000-04914,Iñigo,"Martín Sáez",60004914F,s5000.04914@example.invalid,600-004-914,2026-06-14,activo,"Sede sintética",999999
S5000-04915,"María José","Gómez León",60004915P,s5000.04915@example.invalid,"+34 600004915",2026-07-15,activo,"Sede sintética",999999
S5000-04916,Óscar,"Muñoz García",60004916D,s5000.04916@example.invalid,600-004-916,2026-08-16,activo,"Sede sintética",999999
S5000-04917,Nuria,"Pérez Núñez",60004917X,s5000.04917@example.invalid,"+34 600004917",2026-09-17,inactivo,"Sede sintética",999999
S5000-04918,Raúl,"Martín Sáez",60004918B,s5000.04918@example.invalid,600-004-918,2026-10-18,activo,"Sede sintética",999999
S5000-04919,Sofía,"Gómez León",60004919N,s5000.04919@example.invalid,"+34 600004919",2026-11-19,activo,"Sede sintética",999999
S5000-04920,Álvaro,"Muñoz García",60004920J,s5000.04920@example.invalid,600-004-920,2026-12-20,activo,"Sede sintética",999999
S5000-04921,Lucía,"Pérez Núñez",60004921Z,s5000.04921@example.invalid,"+34 600004921",2026-01-21,activo,"Sede sintética",999999
S5000-04922,Iñigo,"Martín Sáez",60004922S,s5000.04922@example.invalid,600-004-922,2026-02-22,activo,"Sede sintética",999999
S5000-04923,"María José","Gómez León",60004923Q,s5000.04923@example.invalid,"+34 600004923",2026-03-23,activo,"Sede sintética",999999
S5000-04924,Óscar,"Muñoz García",60004924V,s5000.04924@example.invalid,600-004-924,2026-04-24,activo,"Sede sintética",999999
S5000-04925,Nuria,"Pérez Núñez",60004925H,s5000.04925@example.invalid,"+34 600004925",2026-05-25,activo,"Sede sintética",999999
S5000-04926,Raúl,"Martín Sáez",60004926L,s5000.04926@example.invalid,600-004-926,2026-06-26,activo,"Sede sintética",999999
S5000-04927,Sofía,"Gómez León",60004927C,s5000.04927@example.invalid,"+34 600004927",2026-07-27,activo,"Sede sintética",999999
S5000-04928,Álvaro,"Muñoz García",60004928K,s5000.04928@example.invalid,600-004-928,2026-08-28,inactivo,"Sede sintética",999999
S5000-04929,Lucía,"Pérez Núñez",60004929E,s5000.04929@example.invalid,"+34 600004929",2026-09-01,activo,"Sede sintética",999999
S5000-04930,Iñigo,"Martín Sáez",60004930T,s5000.04930@example.invalid,600-004-930,2026-10-02,activo,"Sede sintética",999999
S5000-04931,"María José","Gómez León",60004931R,s5000.04931@example.invalid,"+34 600004931",2026-11-03,activo,"Sede sintética",999999
S5000-04932,Óscar,"Muñoz García",60004932W,s5000.04932@example.invalid,600-004-932,2026-12-04,activo,"Sede sintética",999999
S5000-04933,Nuria,"Pérez Núñez",60004933A,s5000.04933@example.invalid,"+34 600004933",2026-01-05,activo,"Sede sintética",999999
S5000-04934,Raúl,"Martín Sáez",60004934G,s5000.04934@example.invalid,600-004-934,2026-02-06,activo,"Sede sintética",999999
S5000-04935,Sofía,"Gómez León",60004935M,s5000.04935@example.invalid,"+34 600004935",2026-03-07,activo,"Sede sintética",999999
S5000-04936,Álvaro,"Muñoz García",60004936Y,s5000.04936@example.invalid,600-004-936,2026-04-08,activo,"Sede sintética",999999
S5000-04937,Lucía,"Pérez Núñez",60004937F,s5000.04937@example.invalid,"+34 600004937",2026-05-09,activo,"Sede sintética",999999
S5000-04938,Iñigo,"Martín Sáez",60004938P,s5000.04938@example.invalid,600-004-938,2026-06-10,activo,"Sede sintética",999999
S5000-04939,"María José","Gómez León",60004939D,s5000.04939@example.invalid,"+34 600004939",2026-07-11,inactivo,"Sede sintética",999999
S5000-04940,Óscar,"Muñoz García",60004940X,s5000.04940@example.invalid,600-004-940,2026-08-12,activo,"Sede sintética",999999
S5000-04941,Nuria,"Pérez Núñez",60004941B,s5000.04941@example.invalid,"+34 600004941",2026-09-13,activo,"Sede sintética",999999
S5000-04942,Raúl,"Martín Sáez",60004942N,s5000.04942@example.invalid,600-004-942,2026-10-14,activo,"Sede sintética",999999
S5000-04943,Sofía,"Gómez León",60004943J,s5000.04943@example.invalid,"+34 600004943",2026-11-15,activo,"Sede sintética",999999
S5000-04944,Álvaro,"Muñoz García",60004944Z,s5000.04944@example.invalid,600-004-944,2026-12-16,activo,"Sede sintética",999999
S5000-04945,Lucía,"Pérez Núñez",60004945S,s5000.04945@example.invalid,"+34 600004945",2026-01-17,activo,"Sede sintética",999999
S5000-04946,Iñigo,"Martín Sáez",60004946Q,s5000.04946@example.invalid,600-004-946,2026-02-18,activo,"Sede sintética",999999
S5000-04947,"María José","Gómez León",60004947V,s5000.04947@example.invalid,"+34 600004947",2026-03-19,activo,"Sede sintética",999999
S5000-04948,Óscar,"Muñoz García",60004948H,s5000.04948@example.invalid,600-004-948,2026-04-20,activo,"Sede sintética",999999
S5000-04949,Nuria,"Pérez Núñez",60004949L,s5000.04949@example.invalid,"+34 600004949",2026-05-21,activo,"Sede sintética",999999
S5000-04950,Raúl,"Martín Sáez",60004950C,s5000.04950@example.invalid,600-004-950,2026-06-22,inactivo,"Sede sintética",999999
S5000-04951,Sofía,"Gómez León",60004951K,s5000.04951@example.invalid,"+34 600004951",2026-07-23,activo,"Sede sintética",999999
S5000-04952,Álvaro,"Muñoz García",60004952E,s5000.04952@example.invalid,600-004-952,2026-08-24,activo,"Sede sintética",999999
S5000-04953,Lucía,"Pérez Núñez",60004953T,s5000.04953@example.invalid,"+34 600004953",2026-09-25,activo,"Sede sintética",999999
S5000-04954,Iñigo,"Martín Sáez",60004954R,s5000.04954@example.invalid,600-004-954,2026-10-26,activo,"Sede sintética",999999
S5000-04955,"María José","Gómez León",60004955W,s5000.04955@example.invalid,"+34 600004955",2026-11-27,activo,"Sede sintética",999999
S5000-04956,Óscar,"Muñoz García",60004956A,s5000.04956@example.invalid,600-004-956,2026-12-28,activo,"Sede sintética",999999
S5000-04957,Nuria,"Pérez Núñez",60004957G,s5000.04957@example.invalid,"+34 600004957",2026-01-01,activo,"Sede sintética",999999
S5000-04958,Raúl,"Martín Sáez",60004958M,s5000.04958@example.invalid,600-004-958,2026-02-02,activo,"Sede sintética",999999
S5000-04959,Sofía,"Gómez León",60004959Y,s5000.04959@example.invalid,"+34 600004959",2026-03-03,activo,"Sede sintética",999999
S5000-04960,Álvaro,"Muñoz García",60004960F,s5000.04960@example.invalid,600-004-960,2026-04-04,activo,"Sede sintética",999999
S5000-04961,Lucía,"Pérez Núñez",60004961P,s5000.04961@example.invalid,"+34 600004961",2026-05-05,inactivo,"Sede sintética",999999
S5000-04962,Iñigo,"Martín Sáez",60004962D,s5000.04962@example.invalid,600-004-962,2026-06-06,activo,"Sede sintética",999999
S5000-04963,"María José","Gómez León",60004963X,s5000.04963@example.invalid,"+34 600004963",2026-07-07,activo,"Sede sintética",999999
S5000-04964,Óscar,"Muñoz García",60004964B,s5000.04964@example.invalid,600-004-964,2026-08-08,activo,"Sede sintética",999999
S5000-04965,Nuria,"Pérez Núñez",60004965N,s5000.04965@example.invalid,"+34 600004965",2026-09-09,activo,"Sede sintética",999999
S5000-04966,Raúl,"Martín Sáez",60004966J,s5000.04966@example.invalid,600-004-966,2026-10-10,activo,"Sede sintética",999999
S5000-04967,Sofía,"Gómez León",60004967Z,s5000.04967@example.invalid,"+34 600004967",2026-11-11,activo,"Sede sintética",999999
S5000-04968,Álvaro,"Muñoz García",60004968S,s5000.04968@example.invalid,600-004-968,2026-12-12,activo,"Sede sintética",999999
S5000-04969,Lucía,"Pérez Núñez",60004969Q,s5000.04969@example.invalid,"+34 600004969",2026-01-13,activo,"Sede sintética",999999
S5000-04970,Iñigo,"Martín Sáez",60004970V,s5000.04970@example.invalid,600-004-970,2026-02-14,activo,"Sede sintética",999999
S5000-04971,"María José","Gómez León",60004971H,s5000.04971@example.invalid,"+34 600004971",2026-03-15,activo,"Sede sintética",999999
S5000-04972,Óscar,"Muñoz García",60004972L,s5000.04972@example.invalid,600-004-972,2026-04-16,inactivo,"Sede sintética",999999
S5000-04973,Nuria,"Pérez Núñez",60004973C,s5000.04973@example.invalid,"+34 600004973",2026-05-17,activo,"Sede sintética",999999
S5000-04974,Raúl,"Martín Sáez",60004974K,s5000.04974@example.invalid,600-004-974,2026-06-18,activo,"Sede sintética",999999
S5000-04975,Sofía,"Gómez León",60004975E,s5000.04975@example.invalid,"+34 600004975",2026-07-19,activo,"Sede sintética",999999
S5000-04976,Álvaro,"Muñoz García",60004976T,s5000.04976@example.invalid,600-004-976,2026-08-20,activo,"Sede sintética",999999
S5000-04977,Lucía,"Pérez Núñez",60004977R,s5000.04977@example.invalid,"+34 600004977",2026-09-21,activo,"Sede sintética",999999
S5000-04978,Iñigo,"Martín Sáez",60004978W,s5000.04978@example.invalid,600-004-978,2026-10-22,activo,"Sede sintética",999999
S5000-04979,"María José","Gómez León",60004979A,s5000.04979@example.invalid,"+34 600004979",2026-11-23,activo,"Sede sintética",999999
S5000-04980,Óscar,"Muñoz García",60004980G,s5000.04980@example.invalid,600-004-980,2026-12-24,activo,"Sede sintética",999999
S5000-04981,Nuria,"Pérez Núñez",60004981M,s5000.04981@example.invalid,"+34 600004981",2026-01-25,activo,"Sede sintética",999999
S5000-04982,Raúl,"Martín Sáez",60004982Y,s5000.04982@example.invalid,600-004-982,2026-02-26,activo,"Sede sintética",999999
S5000-04983,Sofía,"Gómez León",60004983F,s5000.04983@example.invalid,"+34 600004983",2026-03-27,inactivo,"Sede sintética",999999
S5000-04984,Álvaro,"Muñoz García",60004984P,s5000.04984@example.invalid,600-004-984,2026-04-28,activo,"Sede sintética",999999
S5000-04985,Lucía,"Pérez Núñez",60004985D,s5000.04985@example.invalid,"+34 600004985",2026-05-01,activo,"Sede sintética",999999
S5000-04986,Iñigo,"Martín Sáez",60004986X,s5000.04986@example.invalid,600-004-986,2026-06-02,activo,"Sede sintética",999999
S5000-04987,"María José","Gómez León",60004987B,s5000.04987@example.invalid,"+34 600004987",2026-07-03,activo,"Sede sintética",999999
S5000-04988,Óscar,"Muñoz García",60004988N,s5000.04988@example.invalid,600-004-988,2026-08-04,activo,"Sede sintética",999999
S5000-04989,Nuria,"Pérez Núñez",60004989J,s5000.04989@example.invalid,"+34 600004989",2026-09-05,activo,"Sede sintética",999999
S5000-04990,Raúl,"Martín Sáez",60004990Z,s5000.04990@example.invalid,600-004-990,2026-10-06,activo,"Sede sintética",999999
S5000-04991,Sofía,"Gómez León",60004991S,s5000.04991@example.invalid,"+34 600004991",2026-11-07,activo,"Sede sintética",999999
S5000-04992,Álvaro,"Muñoz García",60004992Q,s5000.04992@example.invalid,600-004-992,2026-12-08,activo,"Sede sintética",999999
S5000-04993,Lucía,"Pérez Núñez",60004993V,s5000.04993@example.invalid,"+34 600004993",2026-01-09,activo,"Sede sintética",999999
S5000-04994,Iñigo,"Martín Sáez",60004994H,s5000.04994@example.invalid,600-004-994,2026-02-10,inactivo,"Sede sintética",999999
S5000-04995,"María José","Gómez León",60004995L,s5000.04995@example.invalid,"+34 600004995",2026-03-11,activo,"Sede sintética",999999
